Image_ID,Image_file_link,MSA_Caption,Sudanese_Caption,Region,Audio_file_link,Category,Collection_method,Source_license,Secondary_category
IMG_000132.jpg,Google drive,قسم الطوارئ في مستشفى بحري مجهز بأسرة ومعدات طبية، وفواصل ستائر بين كل سرير,طوارئ بحري مجهزة بسراير و معدات طبية و ستاير بتفصل بين كل سرير,بحري/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public,public domain,
IMG_000133.jpg,Google drive,مبنى جامعة السودان العالمية، لونه أصفر وبرتقالي، وأمامه عربات متوقفة وأشجار,مبنى جامعة السودان العالمية لونو اصفر ببرتقالي وقدامو عربات واقفة وشجر,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licensed Public (Wikimedia common),"CC BY-SA 4.0,BY Talhafarooq44",
IMG_000134.jpg,Google drive,مئذنة مسجد قديم، أمامها مصابيح، والجو غائم,مئذنة مسجد قديم قدامه في لمبات والجو مغيم,سواكن/ ولاية البحر الأحمر,Audio_link,Public places and infrastructure,Licensed Public (Unsplash),Unsplash licened,
IMG_000135.jpg,Google drive,بوابة مدخل شركة دال الهندسية، مزروعة أمامها مساحات من العشب وأشجار,بوابة مدخل شركة دال الهندسية زارعين قدامها نجيلة وشجر,بحري/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licensed Public (Wikimedia common),"CC BY-SA 4.0,BY Mohamed bager",
IMG_000136.jpg,Google drive,لعبة العجلة الدوارة وبجانبها لعبة المقص، وأمامهما مساحات من العشب في مدينة الطفل,لعبة الساقية وجمبها لعبة المقص وقدامهم نجيلة في مدينة الطفل,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licensed Public (Wikimedia common),public domain,
IMG_000137.jpg,Google drive,مبنى مصرف التنمية الصناعية، بجانبه شجرة، وخلفه مئذنة مسجد,مبنى بنك التنمية الصناعية جمبو شجرة و وراه في مئذنة مسجد,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licensed Public (Wikimedia common),"CC BY-SA  3.0, Asim",
IMG_000138.jpg,Google drive,جامعة الخرطوم كلية الهندسة الزراعية والبايولوجية,قسم الهندسة الزراعية و البايولوجية في جامعة الخرطوم معلقين فيها لوحات بتتكلم عن المؤسس بتاعها,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,A friend Submission,Permission Form,
IMG_000139.jpg,Google drive,جامعة السودان للعلوم والتكنولوجيا قسم هندسة إلكترونيات المطلة على السي ار,كلية هندسة الكترونيات الفاتحة على السي ار في الجنوبي,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,A friend Submission,Permission Form,
IMG_000140.jpg,Google drive,مكتبة جامعة القضارف تحتوي على أرفف مليئة بالكتب والمراجع، وطاولات وكراسي للقراءة,مكتبة جامعة القضارف فيها ارفف مليانة كتب ومراجع وطرابيز وكراسي للقراية,القضارف / ولاية القضارف,Audio_link,Public places and infrastructure,A friend Submission,Permission Form,
IMG_000141.jpg,Google drive,بوابة مدرسة كوستي الأهلية المصممة على شكل جذع شجرة,بوابة مدرسة كوستي الأهلية المعمولة في شكل جذع شجرة,كوستي/ ولاية النيل الأبيض,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA  3.0,Bertramz",
IMG_000142.jpg,Google drive,الطريق المؤدي إلى المكتبة الرئيسية بجامعة الخرطوم,الشارع البوديك لمكتبة المين في جامعة الخرطوم,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 4.0, BY Mohamed Almoataz",
IMG_000143.jpg,Google drive,مبنى متحف القصة المشيَّد من الطوب، ويبدو بطرازه كأنه يعود إلى زمن قديم,مبنى متحف القصة المعمول من الطوب الشكلو كأنو قديم,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 3.0, BY Petr Adam Dohnálek",
IMG_000144.jpg,Google drive,مبنى الكنيسة اليونانية مبنيٌّ من الطوب، ويعلوه علمُ اليونان,مبنى الكنيسة اليونانية مبني من الطوب وفيهو علم اليونان,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 4.0, BY RomanDeckert",
IMG_000145.jpg,Google drive,بوابة مدخل مدرسة الراهبات القبطية للبنات,بوابة مدخل مدرسة سيستر حقت الاقباط حقت البنات,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 3.0, BY Petr Adam Dohnálek",
IMG_000146.jpg,Google drive,مدخل فندق مارينا المزيَّن بالمصابيح، وأمامه نخيلتان تتوسطهما مساحة من العشب الأخضر,مدخل فندق مارينا المزين باللمبات وقدامو في نخلتين ونجيلة,بورتسودان/ ولاية البحر الأحمر,Audio_link,Public places and infrastructure,Direct Permission(Nile Orgnaization),Permission Form,
IMG_000147.jpg,Google drive,تقع المحكمة العامة في أم درمان في ساحةٍ فسيحة، وتنتشر أمام مبناها سياراتٌ متوقفة,المحكمة العامة في ام درمان فاتحة في فسحة وقدامها عربات واقفة,أم درمان/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Wikimmedia common Licened,CC BY-SA 4.0,
IMG_000148.jpg,Google drive,مبنى كلية القانون بجامعة الخرطوم مشيَّدٌ من الطوب,مبنى كلية القانون مبني من الطوب في جامعة الخرطوم,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),,
IMG_000149.jpg,Google drive,يضمّ مطعم برشلونة جلساتٍ خارجية، حيث يجلس الزبائن لتناول طعامهم,مطعم برشلونة فيهو قعدات برا والناس ياكلوا فيها,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Wikimmedia common Licened,CC BY-SA 4.0,
IMG_000150.jpg,Google drive,مبنى كلية الطب بجامعة نيالا، وأمامه القليل من الشجيرات الخضراء,مبنى كلية الطب في جامعة نيالا وقدامو في حبة خدار,نيالا / ولاية جنوب دارفور,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 4.0, BY Wlyeldeen Abkar",
IMG_000151.jpg,Google drive,كلية العلوم البيطرية بجامعة نيالا، وتحتوي على نافورة وسط مساحات العشب,كلية العلوم البيطرية فيها نافورة في نص النجيلة في جامعة نيالا,نيالا / ولاية جنوب دارفور,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),CC BY-SA 4.0 BY Fatima excetional,
IMG_000152.jpg,Google drive,مبنى القصر الجمهوري المبني حديثًا، وأمامه أشجار ومسطحات خضراء,مبنى القصر الجمهوري المبني جديد وقدامه شجر ونجيلة خدرا,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public,public domain,
IMG_000153.jpg,Google drive,المدخل الرئيسي لجامعة الخرطوم وبرج الساعة المبني من الطوب,بوابة السنتر وبرج الساعة المبني من الطوب في جامعة الخرطوم,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 3.0, BY Petr Adam Dohnálek",
IMG_000154.jpg,Google drive,مدخل بوابة جامعة الجزيرة، المزينة بالطوب بطريقة عشوائية,مدخل بوابة جامعة الجزيرة المزين بالطوب بطريقة عشوائية,مدني / ولاية الجزيرة,Audio_link,Public places and infrastructure,Wikimmedia common Licened,"CC BY-SA 3.0,محسن الفكي",
IMG_000155.jpg,Google drive,مسجد الختمية تعلوه قبة، وخلفه جبل توتيل ,جامع الختمية فوق ليهو قبة و وراه جبل توتيل,كسلا/ ولاية كسلا,Audio_link,Public places and infrastructure,Wikimmedia common Licened,"CC BY-SA 3.0,Bertramz",
IMG_000156.jpg,Google drive,أعمدة داخل مسجد الختمية مصممة على شكل أقواس من الطوب,اعمدة مصممة في شكل ارشات من الطوب جوة جامع الختمية,كسلا/ ولاية كسلا,Audio_link,Public places and infrastructure,Wikimmedia common Licened,"CC BY-SA  3.0,Bertramz",
IMG_000157.jpeg,Google drive,مطعم ديبونيرز للبيتزا، يحتوي على مقاعد خارجية، وبجواره أشجار صغيرة,مطعم ديبونيرز للبيتزا في قعدات برة وشجرات صغيرة,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),public domain,
IMG_000158.jpg,Google drive,مبنى قاعة الصداقة، من الداخل تتدلى من سقفه ثلاث ثريات كبيرة، والأرضية مفروشة بسجاد أحمر, قاعة الصداقة من جوة نازلات من سقفو تلاتة نجفات كبار و في الواطة مفروشة فرشات حمرا,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 4.0, BY Ola.mahadi ",
IMG_000159.jpg,Google drive,بوابة معبر أشكيت الحدودي البربط بين السودان ومصر,بوابة معبر اشكيت الحدودي البربط بين السودان و مصر,حلفا / الولاية الشمالية,Audio_link,Public places and infrastructure,Licened Public,Image_link,
IMG_000160.jpg,Google drive,بوابة مدخل المجمع الرئيسي في جامعة كرري، لونها أبيض وبرتقالي,بوابة مدخل المجمع الرئيسي في جامعة كرري لونو ابيض برتقالي,بحري/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 4.0,BY Bertramz",
IMG_000161.jpg,Google drive,مسجد كبير مبني من الطوب، وبجواره شجرة في سوق أم درمان,جامع كبير مبني من الطوب وجمبه شجر في سوق ام درمان,أم درمان/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"  3.0,CC BY-SA عاصم الرشيد التوم",
IMG_000162.jpg,Google drive,مبنى مدرسة الجودة الأساسية الخاصة لونو بني ببيج,مبنى مدرسة الجودة الأساسية الخاصة لونو بني ببيج,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public,Image_link,
IMG_000163.jpg,Google drive,مدخل بوابة جامعة كسلا، المبني قديمًا، مفتوح على شارع ترابي,مدخل بوابة جامعة كسلا بناه قديم وفاتح في شارع تراب,كسلا/ ولاية كسلا,Audio_link,Public places and infrastructure,Licened Public,Image_link,
IMG_000164.jpg,Google drive,ممر كلية العلوم بجامعة الخرطوم، ممتد على طول الممر أقواس على جانبيه,ممر كلية العلوم فيهو ارشات على طول الممر في جامعة الخرطوم,الخرطوم/ ولاية الخرطوم,Audio_link,Public places and infrastructure,Licened Public(Wikimmedia common),"CC BY-SA 3.0, BY Petr Adam Dohnálek",
